timestamp,transaction_type,token,amount
1571875670,DEPOSIT,ETH,0.480441
1571875645,WITHDRAWAL,BTC,0.089728
1571875616,DEPOSIT,ETH,0.317284
1571875586,WITHDRAWAL,ETH,0.891874
1571875487,DEPOSIT,XRP,0.17512
1571875410,WITHDRAWAL,BTC,0.745794
1571875344,DEPOSIT,BTC,0.832186
1571875329,DEPOSIT,ETH,0.982249
1571875325,DEPOSIT,XRP,0.627914
1571875250,DEPOSIT,XRP,0.669119
1571875176,DEPOSIT,BTC,0.360586
1571875114,DEPOSIT,BTC,0.89042
1571875092,WITHDRAWAL,BTC,0.464428
1571875062,WITHDRAWAL,XRP,0.478602
1571875016,WITHDRAWAL,ETH,0.999379
1571874958,WITHDRAWAL,BTC,0.646255
1571874886,WITHDRAWAL,ETH,0.326921
1571874808,WITHDRAWAL,BTC,0.296541
1571874713,WITHDRAWAL,ETH,0.97152
1571874701,DEPOSIT,XRP,0.499204
1571874667,WITHDRAWAL,XRP,0.642651
1571874610,DEPOSIT,BTC,0.172115
1571874572,DEPOSIT,BTC,0.66341
1571874563,DEPOSIT,BTC,0.354999
1571874519,DEPOSIT,XRP,0.689135
1571874426,DEPOSIT,XRP,0.011506
1571874366,DEPOSIT,ETH,0.155689
1571874352,WITHDRAWAL,BTC,0.827758
1571874352,WITHDRAWAL,ETH,0.489792
1571874294,DEPOSIT,XRP,0.202931
1571874195,WITHDRAWAL,ETH,0.678026
1571874165,WITHDRAWAL,XRP,0.781606
1571874094,WITHDRAWAL,ETH,0.162448
1571874003,WITHDRAWAL,ETH,0.49056
1571873930,DEPOSIT,XRP,0.48112
1571873910,DEPOSIT,XRP,0.19844
1571873861,WITHDRAWAL,ETH,0.953924
1571873810,DEPOSIT,XRP,0.548142
1571873805,DEPOSIT,ETH,0.127122
1571873741,DEPOSIT,XRP,0.445253
1571873731,DEPOSIT,XRP,0.021903
1571873728,DEPOSIT,ETH,0.792243
1571873683,WITHDRAWAL,ETH,0.833532
1571873641,DEPOSIT,ETH,0.649877
1571873599,WITHDRAWAL,ETH,0.324289
1571873510,DEPOSIT,XRP,0.666009
1571873510,WITHDRAWAL,XRP,0.309284
1571873458,WITHDRAWAL,BTC,0.697493
1571873375,DEPOSIT,BTC,0.685958
1571873294,DEPOSIT,XRP,0.283842
1571873212,DEPOSIT,ETH,0.007964
1571873180,DEPOSIT,BTC,0.003202
1571873146,DEPOSIT,BTC,0.107398
1571873129,DEPOSIT,XRP,0.559022
1571873108,DEPOSIT,ETH,0.154064
1571873024,DEPOSIT,BTC,0.70897
1571872948,DEPOSIT,ETH,0.247624
1571872930,WITHDRAWAL,XRP,0.859555
1571872902,DEPOSIT,XRP,0.535583
1571872816,WITHDRAWAL,BTC,0.932999
1571872754,DEPOSIT,BTC,0.093633
1571872747,DEPOSIT,XRP,0.366714
1571872667,WITHDRAWAL,BTC,0.429353
1571872659,DEPOSIT,BTC,0.716156
1571872642,WITHDRAWAL,ETH,0.443493
1571872561,WITHDRAWAL,BTC,0.092027
1571872496,DEPOSIT,BTC,0.042501
1571872434,DEPOSIT,BTC,0.164034
1571872413,DEPOSIT,BTC,0.130339
1571872392,DEPOSIT,BTC,0.316241
1571872347,WITHDRAWAL,BTC,0.645274
1571872269,DEPOSIT,XRP,0.909296
1571872176,DEPOSIT,BTC,0.107526
1571872140,DEPOSIT,XRP,0.401508
1571872119,WITHDRAWAL,XRP,0.484487
1571872083,DEPOSIT,ETH,0.797956
1571872013,DEPOSIT,BTC,0.499058
1571871943,WITHDRAWAL,XRP,0.803785
1571871851,DEPOSIT,BTC,0.794397
1571871761,DEPOSIT,BTC,0.755421
1571871676,DEPOSIT,ETH,0.223838
1571871587,WITHDRAWAL,XRP,0.033598
1571871558,DEPOSIT,XRP,0.948702
1571871520,DEPOSIT,XRP,0.963835
1571871431,WITHDRAWAL,BTC,0.912377
1571871338,DEPOSIT,BTC,0.309518
1571871321,WITHDRAWAL,XRP,0.575381
1571871255,DEPOSIT,BTC,0.357485
1571871232,DEPOSIT,XRP,0.392133
1571871227,DEPOSIT,BTC,0.600132
1571871128,DEPOSIT,BTC,0.665324
1571871107,WITHDRAWAL,BTC,0.283788
1571871094,WITHDRAWAL,XRP,0.84421
1571871055,WITHDRAWAL,BTC,0.811528
1571871054,DEPOSIT,BTC,0.465405
1571871046,WITHDRAWAL,XRP,0.017775
1571870997,WITHDRAWAL,BTC,0.861457
1571870993,WITHDRAWAL,BTC,0.137836
1571870937,WITHDRAWAL,BTC,0.878042
1571870868,DEPOSIT,ETH,0.681029
1571870835,DEPOSIT,ETH,0.794745
1571870747,WITHDRAWAL,XRP,0.051512
1571870685,WITHDRAWAL,ETH,0.879768
1571870606,DEPOSIT,BTC,0.451765
1571870595,DEPOSIT,ETH,0.611052
1571870574,WITHDRAWAL,ETH,0.406562
1571870500,DEPOSIT,XRP,0.182315
1571870439,WITHDRAWAL,BTC,0.514557
1571870360,DEPOSIT,BTC,0.487139
1571870342,WITHDRAWAL,XRP,0.395653
1571870256,DEPOSIT,BTC,0.133104
1571870158,DEPOSIT,ETH,0.100284
1571870131,WITHDRAWAL,ETH,0.952902
1571870103,DEPOSIT,BTC,0.955465
1571870083,DEPOSIT,BTC,0.26114
1571870072,DEPOSIT,XRP,0.267533
1571870068,DEPOSIT,BTC,0.343681
1571869978,DEPOSIT,XRP,0.154003
1571869928,DEPOSIT,BTC,0.482472
1571869835,WITHDRAWAL,BTC,0.304403
1571869803,WITHDRAWAL,ETH,0.586185
1571869802,DEPOSIT,BTC,0.327717
1571869778,DEPOSIT,BTC,0.558393
1571869722,DEPOSIT,XRP,0.822347
1571869700,WITHDRAWAL,BTC,0.779031
1571869619,WITHDRAWAL,ETH,0.016407
1571869585,WITHDRAWAL,BTC,0.657424
1571869545,DEPOSIT,BTC,0.622748
1571869454,WITHDRAWAL,XRP,0.059169
1571869360,DEPOSIT,XRP,0.125974
1571869274,DEPOSIT,BTC,0.666363
1571869269,WITHDRAWAL,BTC,0.032871
1571869187,DEPOSIT,ETH,0.77675
1571869174,DEPOSIT,XRP,0.695192
1571869093,DEPOSIT,BTC,0.528389
1571869093,WITHDRAWAL,BTC,0.71516
1571869064,DEPOSIT,BTC,0.590387
1571869020,DEPOSIT,ETH,0.463605
1571868976,DEPOSIT,XRP,0.000399
1571868917,DEPOSIT,ETH,0.278608
1571868824,WITHDRAWAL,BTC,0.554352
1571868795,WITHDRAWAL,BTC,0.6335
1571868747,DEPOSIT,BTC,0.000114
1571868672,DEPOSIT,XRP,0.362522
1571868594,DEPOSIT,ETH,0.960059
1571868542,WITHDRAWAL,BTC,0.010173
1571868522,DEPOSIT,ETH,0.414055
1571868438,WITHDRAWAL,BTC,0.810889
1571868345,DEPOSIT,ETH,0.814074
1571868306,WITHDRAWAL,XRP,0.59615
1571868256,WITHDRAWAL,BTC,0.351545
1571868246,DEPOSIT,ETH,0.975086
1571868189,DEPOSIT,XRP,0.208328
1571868116,WITHDRAWAL,BTC,0.592474
1571868090,DEPOSIT,BTC,0.325213
1571868003,WITHDRAWAL,XRP,0.115223
1571867908,DEPOSIT,XRP,0.561362
1571867818,DEPOSIT,ETH,0.108142
1571867741,DEPOSIT,XRP,0.674636
1571867656,WITHDRAWAL,ETH,0.723714
1571867586,WITHDRAWAL,BTC,0.524938
1571867556,WITHDRAWAL,BTC,0.042306
1571867472,DEPOSIT,BTC,0.099812
1571867409,DEPOSIT,BTC,0.279103
1571867369,WITHDRAWAL,BTC,0.16185
1571867324,DEPOSIT,BTC,0.924308
1571867298,DEPOSIT,ETH,0.174552
1571867278,DEPOSIT,BTC,0.985081
1571867240,DEPOSIT,BTC,0.829707
1571867236,DEPOSIT,XRP,0.427011
1571867227,WITHDRAWAL,BTC,0.182107
1571867175,DEPOSIT,XRP,0.603599
1571867128,DEPOSIT,ETH,0.788363
1571867097,WITHDRAWAL,ETH,0.38293
1571867089,WITHDRAWAL,BTC,0.982318
1571867080,DEPOSIT,XRP,0.970721
1571867020,DEPOSIT,XRP,0.431547
1571866982,DEPOSIT,XRP,0.793749
1571866952,DEPOSIT,ETH,0.620798
1571866937,WITHDRAWAL,ETH,0.948342
1571866887,DEPOSIT,BTC,0.246726
1571866870,WITHDRAWAL,ETH,0.145469
1571866810,WITHDRAWAL,BTC,0.243782
1571866778,WITHDRAWAL,BTC,0.359822
1571866729,WITHDRAWAL,ETH,0.846483
1571866712,WITHDRAWAL,BTC,0.020282
1571866650,DEPOSIT,BTC,0.192068
1571866637,DEPOSIT,XRP,0.793341
1571866541,DEPOSIT,ETH,0.318528
1571866486,WITHDRAWAL,ETH,0.59638
1571866396,DEPOSIT,BTC,0.607015
1571866319,DEPOSIT,BTC,0.530995
1571866297,WITHDRAWAL,ETH,0.155505
1571866293,DEPOSIT,XRP,0.888162
1571866247,WITHDRAWAL,XRP,0.66812
1571866162,DEPOSIT,BTC,0.957054
1571866126,DEPOSIT,XRP,0.232729
1571866055,WITHDRAWAL,XRP,0.608555
1571866027,DEPOSIT,XRP,0.551919
1571865947,WITHDRAWAL,BTC,0.153931
1571865931,DEPOSIT,BTC,0.797412
1571865907,WITHDRAWAL,ETH,0.304245
1571865892,WITHDRAWAL,ETH,0.863148
1571865875,WITHDRAWAL,ETH,0.588177
1571865783,WITHDRAWAL,ETH,0.501884
1571865710,DEPOSIT,BTC,0.07299
1571865647,WITHDRAWAL,XRP,0.821841
1571865611,WITHDRAWAL,BTC,0.804729
1571865538,DEPOSIT,XRP,0.732113
1571865488,DEPOSIT,XRP,0.077297
1571865448,DEPOSIT,BTC,0.249837
1571865419,DEPOSIT,BTC,0.602715
1571865358,DEPOSIT,XRP,0.588473
1571865303,DEPOSIT,XRP,0.460847
1571865204,DEPOSIT,BTC,0.604914
1571865133,DEPOSIT,BTC,0.846423
1571865061,WITHDRAWAL,BTC,0.878394
1571865059,DEPOSIT,BTC,0.179305
1571864989,DEPOSIT,ETH,0.782333
1571864933,WITHDRAWAL,XRP,0.015915
1571864866,WITHDRAWAL,ETH,0.195628
1571864847,DEPOSIT,ETH,0.137293
1571864791,WITHDRAWAL,XRP,0.818148
1571864750,DEPOSIT,BTC,0.579074
1571864702,DEPOSIT,XRP,0.831461
1571864603,WITHDRAWAL,ETH,0.689959
1571864579,DEPOSIT,ETH,0.836132
1571864508,WITHDRAWAL,ETH,0.28206
1571864423,DEPOSIT,XRP,0.903503
1571864336,WITHDRAWAL,BTC,0.564736
1571864320,DEPOSIT,BTC,0.24433
1571864298,WITHDRAWAL,BTC,0.288877
1571864286,DEPOSIT,XRP,0.535912
1571864249,WITHDRAWAL,ETH,0.796157
1571864241,DEPOSIT,BTC,0.050707
1571864225,DEPOSIT,BTC,0.169604
1571864160,WITHDRAWAL,BTC,0.051545
1571864105,DEPOSIT,ETH,0.765831
1571864013,WITHDRAWAL,XRP,0.5795
1571863939,DEPOSIT,XRP,0.24162
1571863918,DEPOSIT,XRP,0.258572
1571863916,DEPOSIT,BTC,0.392972
1571863899,DEPOSIT,BTC,0.189198
1571863834,WITHDRAWAL,BTC,0.85691
1571863807,DEPOSIT,BTC,0.41209
1571863775,DEPOSIT,ETH,0.361606
1571863705,DEPOSIT,BTC,0.153712
1571863646,DEPOSIT,ETH,0.291856
1571863551,DEPOSIT,BTC,0.203323
1571863538,DEPOSIT,ETH,0.831661
1571863492,DEPOSIT,BTC,0.646585
1571863433,WITHDRAWAL,XRP,0.777708
1571863418,DEPOSIT,BTC,0.162877
1571863337,WITHDRAWAL,XRP,0.030053
1571863331,DEPOSIT,ETH,0.422621
1571863264,DEPOSIT,XRP,0.624749
1571863184,WITHDRAWAL,BTC,0.741735
1571863162,DEPOSIT,ETH,0.673498
1571863136,WITHDRAWAL,ETH,0.454171
1571863110,DEPOSIT,BTC,0.412633
1571863080,DEPOSIT,BTC,0.745099
1571863048,WITHDRAWAL,BTC,0.452007
1571862955,WITHDRAWAL,BTC,0.382353
1571862955,DEPOSIT,BTC,0.61095
1571862867,WITHDRAWAL,BTC,0.70877
1571862809,DEPOSIT,ETH,0.526317
1571862749,WITHDRAWAL,XRP,0.803575
1571862675,WITHDRAWAL,XRP,0.569098
1571862625,DEPOSIT,ETH,0.240278
1571862592,WITHDRAWAL,XRP,0.114552
1571862513,WITHDRAWAL,ETH,0.879684
1571862419,DEPOSIT,ETH,0.175785
1571862356,WITHDRAWAL,BTC,0.517008
1571862265,WITHDRAWAL,XRP,0.016851
1571862213,DEPOSIT,XRP,0.804
1571862118,DEPOSIT,BTC,0.541057
1571862035,DEPOSIT,BTC,0.555908
1571861967,WITHDRAWAL,BTC,0.067273
1571861946,DEPOSIT,BTC,0.719469
1571861902,WITHDRAWAL,BTC,0.743412
1571861867,DEPOSIT,XRP,0.538729
1571861828,DEPOSIT,BTC,0.545145
1571861808,WITHDRAWAL,BTC,0.919107
1571861712,DEPOSIT,BTC,0.241604
1571861681,DEPOSIT,BTC,0.16739
1571861675,WITHDRAWAL,XRP,0.841891
1571861656,WITHDRAWAL,BTC,0.005369
1571861579,DEPOSIT,BTC,0.527456
1571861563,WITHDRAWAL,BTC,0.961842
1571861522,WITHDRAWAL,BTC,0.714001
1571861466,DEPOSIT,BTC,0.705113
1571861369,DEPOSIT,XRP,0.592925
1571861337,DEPOSIT,XRP,0.358273
1571861310,DEPOSIT,BTC,0.195236
1571861307,WITHDRAWAL,XRP,0.723959
1571861211,DEPOSIT,BTC,0.230314
1571861204,WITHDRAWAL,ETH,0.672737
1571861185,DEPOSIT,ETH,0.917085
1571861165,WITHDRAWAL,XRP,0.43133
1571861119,WITHDRAWAL,XRP,0.491194
1571861023,DEPOSIT,BTC,0.713243
1571860986,WITHDRAWAL,XRP,0.237681
1571860965,DEPOSIT,ETH,0.611772
1571860943,DEPOSIT,XRP,0.080266
1571860886,DEPOSIT,XRP,0.227156
1571860803,WITHDRAWAL,XRP,0.040806
1571860726,WITHDRAWAL,XRP,0.333969
1571860642,DEPOSIT,XRP,0.008091
1571860626,DEPOSIT,ETH,0.360785
1571860543,DEPOSIT,XRP,0.284663
1571860489,WITHDRAWAL,XRP,0.609186
1571860465,WITHDRAWAL,XRP,0.853654
1571860446,WITHDRAWAL,BTC,0.648864
1571860395,WITHDRAWAL,XRP,0.831334
1571860301,DEPOSIT,ETH,0.786247
1571860266,WITHDRAWAL,XRP,0.47507
1571860235,DEPOSIT,ETH,0.577071
1571860150,WITHDRAWAL,XRP,0.976247
1571860149,DEPOSIT,XRP,0.136526
1571860072,DEPOSIT,XRP,0.601651
1571860068,DEPOSIT,ETH,0.103682
1571860015,WITHDRAWAL,XRP,0.963885
1571859974,DEPOSIT,ETH,0.927889
1571859969,DEPOSIT,ETH,0.831219
1571859881,WITHDRAWAL,XRP,0.985874
1571859853,DEPOSIT,BTC,0.461728
1571859847,DEPOSIT,ETH,0.272361
1571859786,DEPOSIT,ETH,0.31919
1571859782,DEPOSIT,ETH,0.866138
1571859762,DEPOSIT,ETH,0.451296
1571859762,WITHDRAWAL,XRP,0.528263
1571859739,DEPOSIT,XRP,0.399623
1571859663,DEPOSIT,BTC,0.852237
1571859578,WITHDRAWAL,BTC,0.793673
1571859526,WITHDRAWAL,BTC,0.773343
1571859520,WITHDRAWAL,ETH,0.6941
1571859457,DEPOSIT,ETH,0.744716
1571859362,WITHDRAWAL,BTC,0.184585
1571859296,DEPOSIT,XRP,0.738354
1571859263,DEPOSIT,ETH,0.394949
1571859222,DEPOSIT,XRP,0.247489
1571859155,WITHDRAWAL,ETH,0.334474
1571859130,DEPOSIT,ETH,0.658443
1571859069,DEPOSIT,BTC,0.113362
1571859033,WITHDRAWAL,ETH,0.243476
1571858942,DEPOSIT,BTC,0.178183
1571858906,WITHDRAWAL,ETH,0.943909
1571858881,DEPOSIT,BTC,0.01477
1571858807,DEPOSIT,ETH,0.019395
1571858759,DEPOSIT,BTC,0.266491
1571858744,DEPOSIT,XRP,0.936676
1571858709,DEPOSIT,ETH,0.910623
1571858637,WITHDRAWAL,XRP,0.567617
1571858624,WITHDRAWAL,BTC,0.319117
1571858593,DEPOSIT,ETH,0.443963
1571858535,DEPOSIT,BTC,0.953829
1571858487,DEPOSIT,XRP,0.456862
1571858485,DEPOSIT,XRP,0.415273
1571858398,DEPOSIT,ETH,0.875139
1571858351,DEPOSIT,ETH,0.644083
1571858347,WITHDRAWAL,ETH,0.308277
1571858322,DEPOSIT,ETH,0.362378
1571858287,WITHDRAWAL,ETH,0.047569
1571858243,WITHDRAWAL,XRP,0.486607
1571858163,DEPOSIT,ETH,0.613348
1571858160,DEPOSIT,BTC,0.607096
1571858104,WITHDRAWAL,BTC,0.280138
1571858043,WITHDRAWAL,BTC,0.520304
1571858025,WITHDRAWAL,ETH,0.959466
1571857932,WITHDRAWAL,BTC,0.240054
1571857836,WITHDRAWAL,ETH,0.939149
1571857799,WITHDRAWAL,XRP,0.811549
1571857714,DEPOSIT,BTC,0.423505
1571857615,DEPOSIT,ETH,0.814915
1571857558,DEPOSIT,BTC,0.563188
1571857525,WITHDRAWAL,ETH,0.003475
1571857521,DEPOSIT,ETH,0.83737
1571857478,WITHDRAWAL,ETH,0.195805
1571857416,WITHDRAWAL,BTC,0.804566
1571857387,DEPOSIT,XRP,0.67928
1571857367,WITHDRAWAL,BTC,0.900022
1571857269,WITHDRAWAL,BTC,0.867459
1571857264,DEPOSIT,ETH,0.408043
1571857195,DEPOSIT,BTC,0.04744
1571857164,DEPOSIT,BTC,0.211608
1571857103,DEPOSIT,BTC,0.771952
1571857103,WITHDRAWAL,XRP,0.413783
1571857072,DEPOSIT,XRP,0.118181
1571857020,WITHDRAWAL,BTC,0.465711
1571856980,WITHDRAWAL,XRP,0.579941
1571856954,WITHDRAWAL,XRP,0.707723
1571856949,DEPOSIT,ETH,0.540896
1571856923,WITHDRAWAL,XRP,0.736073
1571856846,WITHDRAWAL,BTC,0.430801
1571856773,DEPOSIT,XRP,0.254307
1571856722,DEPOSIT,XRP,0.54906
1571856718,DEPOSIT,ETH,0.809344
1571856690,DEPOSIT,BTC,0.858748
1571856677,DEPOSIT,BTC,0.644551
1571856610,DEPOSIT,ETH,0.040659
1571856546,DEPOSIT,XRP,0.69754
1571856454,DEPOSIT,ETH,0.251963
1571856448,WITHDRAWAL,BTC,0.261191
1571856377,DEPOSIT,XRP,0.311418
1571856365,DEPOSIT,BTC,0.249429
1571856269,WITHDRAWAL,BTC,0.407357
1571856253,DEPOSIT,XRP,0.27822
1571856179,WITHDRAWAL,XRP,0.984631
1571856153,WITHDRAWAL,ETH,0.100918
1571856113,DEPOSIT,BTC,0.607561
1571856106,DEPOSIT,ETH,0.768369
1571856023,DEPOSIT,BTC,0.352314
1571855963,WITHDRAWAL,ETH,0.435623
1571855951,WITHDRAWAL,XRP,0.85418
1571855928,WITHDRAWAL,ETH,0.423883
1571855850,WITHDRAWAL,BTC,0.381384
1571855763,WITHDRAWAL,ETH,0.63526
1571855707,DEPOSIT,ETH,0.548233
1571855613,WITHDRAWAL,BTC,0.246007
1571855550,WITHDRAWAL,BTC,0.138278
1571855549,DEPOSIT,XRP,0.084853
1571855518,DEPOSIT,XRP,0.198746
1571855422,DEPOSIT,XRP,0.372713
1571855390,DEPOSIT,XRP,0.687422
1571855318,DEPOSIT,BTC,0.231389
1571855252,DEPOSIT,XRP,0.175956
1571855166,DEPOSIT,XRP,0.303656
1571855160,DEPOSIT,BTC,0.433217
1571855103,DEPOSIT,XRP,0.860298
1571855008,WITHDRAWAL,ETH,0.286749
1571854922,WITHDRAWAL,ETH,0.37863
1571854840,WITHDRAWAL,ETH,0.832525
1571854813,WITHDRAWAL,BTC,0.405059
1571854765,DEPOSIT,BTC,0.351414
1571854674,DEPOSIT,XRP,0.895703
1571854598,WITHDRAWAL,ETH,0.686202
1571854557,DEPOSIT,ETH,0.350226
1571854485,DEPOSIT,XRP,0.423904
1571854405,DEPOSIT,XRP,0.18319
1571854386,WITHDRAWAL,ETH,0.910486
1571854375,WITHDRAWAL,ETH,0.632879
1571854325,WITHDRAWAL,ETH,0.487697
1571854292,WITHDRAWAL,XRP,0.899322
1571854249,DEPOSIT,BTC,0.47609
1571854170,DEPOSIT,ETH,0.072199
1571854138,WITHDRAWAL,BTC,0.644405
1571854103,WITHDRAWAL,ETH,0.188444
1571854078,DEPOSIT,ETH,0.696596
1571853986,DEPOSIT,XRP,0.703395
1571853897,WITHDRAWAL,ETH,0.628204
1571853890,DEPOSIT,ETH,0.049385
1571853871,DEPOSIT,BTC,0.670507
1571853864,DEPOSIT,ETH,0.115853
1571853851,WITHDRAWAL,BTC,0.140735
1571853837,WITHDRAWAL,XRP,0.347324
1571853814,DEPOSIT,XRP,0.662523
1571853794,WITHDRAWAL,BTC,0.835033
1571853759,DEPOSIT,ETH,0.281138
1571853706,WITHDRAWAL,ETH,0.140859
1571853669,WITHDRAWAL,BTC,0.619012
1571853573,DEPOSIT,XRP,0.264766
1571853537,DEPOSIT,ETH,0.712383
1571853449,DEPOSIT,XRP,0.864248
1571853422,DEPOSIT,XRP,0.391219
1571853414,DEPOSIT,BTC,0.224131
1571853400,DEPOSIT,BTC,0.394935
1571853385,DEPOSIT,ETH,0.049811
1571853336,WITHDRAWAL,XRP,0.891529
1571853298,WITHDRAWAL,XRP,0.624349
1571853273,WITHDRAWAL,XRP,0.213356
1571853230,DEPOSIT,XRP,0.880231
1571853139,DEPOSIT,BTC,0.139935
1571853065,WITHDRAWAL,BTC,0.182043
1571853007,WITHDRAWAL,XRP,0.773917
1571852981,WITHDRAWAL,BTC,0.311267
1571852969,DEPOSIT,XRP,0.585061
1571852940,DEPOSIT,BTC,0.421573
1571852847,WITHDRAWAL,BTC,0.311411
1571852788,WITHDRAWAL,BTC,0.047735
1571852706,DEPOSIT,BTC,0.848254
1571852692,DEPOSIT,ETH,0.893527
1571852626,WITHDRAWAL,ETH,0.320029
1571852619,WITHDRAWAL,BTC,0.368658
1571852537,WITHDRAWAL,BTC,0.544827
1571852489,WITHDRAWAL,ETH,0.263402
1571852463,DEPOSIT,BTC,0.684192
1571852451,DEPOSIT,BTC,0.418461
1571852402,WITHDRAWAL,BTC,0.622389
1571852347,WITHDRAWAL,ETH,0.478972
1571852328,WITHDRAWAL,BTC,0.793029
1571852318,DEPOSIT,ETH,0.366801
1571852262,WITHDRAWAL,XRP,0.765664
1571852253,DEPOSIT,ETH,0.842068
1571852186,DEPOSIT,BTC,0.201433
1571852154,DEPOSIT,BTC,0.052288
1571852079,DEPOSIT,XRP,0.755391
1571852057,WITHDRAWAL,ETH,0.101633
1571851991,DEPOSIT,BTC,0.137357
1571851907,DEPOSIT,BTC,0.957145
1571851811,WITHDRAWAL,ETH,0.962217
1571851785,WITHDRAWAL,XRP,0.544864
1571851756,DEPOSIT,XRP,0.603086
1571851660,DEPOSIT,ETH,0.829461
1571851647,DEPOSIT,ETH,0.540382
1571851556,DEPOSIT,XRP,0.40162
1571851460,DEPOSIT,BTC,0.342073
1571851425,WITHDRAWAL,ETH,0.208503
1571851424,DEPOSIT,ETH,0.204309
1571851359,DEPOSIT,XRP,0.875406
1571851329,WITHDRAWAL,BTC,0.710846
1571851326,DEPOSIT,ETH,0.167467
1571851326,DEPOSIT,BTC,0.690228
1571851227,DEPOSIT,XRP,0.808002
1571851219,DEPOSIT,BTC,0.882519
1571851194,DEPOSIT,BTC,0.496306
1571851127,DEPOSIT,BTC,0.292952
1571851088,WITHDRAWAL,XRP,0.663961
1571851069,WITHDRAWAL,ETH,0.300621
1571851029,DEPOSIT,ETH,0.475954
1571851022,DEPOSIT,ETH,0.189681
1571851009,WITHDRAWAL,XRP,0.864609
1571850947,DEPOSIT,ETH,0.761517
1571850875,DEPOSIT,XRP,0.488212
1571850797,WITHDRAWAL,XRP,0.661598
1571850702,DEPOSIT,BTC,0.489438
1571850607,WITHDRAWAL,BTC,0.4855
1571850578,DEPOSIT,BTC,0.110318
1571850492,WITHDRAWAL,BTC,0.942328
1571850410,WITHDRAWAL,XRP,0.413195
1571850325,WITHDRAWAL,BTC,0.307457
1571850293,DEPOSIT,ETH,0.159762
1571850267,DEPOSIT,BTC,0.447661
1571850198,DEPOSIT,XRP,0.438279
1571850171,DEPOSIT,ETH,0.27281
1571850137,DEPOSIT,BTC,0.672865
1571850078,DEPOSIT,XRP,0.093376
1571849999,DEPOSIT,BTC,0.426727
1571849907,WITHDRAWAL,ETH,0.707985
1571849891,WITHDRAWAL,BTC,0.731129
1571849836,WITHDRAWAL,BTC,0.036967
1571849744,WITHDRAWAL,BTC,0.435619
1571849741,DEPOSIT,BTC,0.214473
1571849646,DEPOSIT,ETH,0.390565
1571849580,DEPOSIT,XRP,0.97953
1571849527,DEPOSIT,BTC,0.409324
1571849491,WITHDRAWAL,BTC,0.9049
1571849488,DEPOSIT,XRP,0.321444
1571849390,DEPOSIT,ETH,0.3761
1571849368,DEPOSIT,XRP,0.404101
1571849308,DEPOSIT,BTC,0.895869
1571849233,DEPOSIT,XRP,0.368723
1571849204,DEPOSIT,XRP,0.740756
1571849154,DEPOSIT,XRP,0.966027
1571849067,DEPOSIT,ETH,0.393121
1571848995,DEPOSIT,ETH,0.581033
1571848953,DEPOSIT,XRP,0.889804
1571848895,DEPOSIT,BTC,0.742718
1571848889,DEPOSIT,ETH,0.004593
1571848854,DEPOSIT,BTC,0.210263
1571848806,DEPOSIT,BTC,0.690321
1571848756,DEPOSIT,BTC,0.446541
1571848686,DEPOSIT,XRP,0.42281
1571848655,WITHDRAWAL,BTC,0.012532
1571848601,WITHDRAWAL,XRP,0.165739
1571848588,WITHDRAWAL,BTC,0.633848
1571848584,DEPOSIT,ETH,0.622943
1571848509,WITHDRAWAL,XRP,0.271142
1571848487,DEPOSIT,XRP,0.996794
1571848476,DEPOSIT,BTC,0.607194
1571848378,DEPOSIT,XRP,0.881856
1571848368,WITHDRAWAL,ETH,0.062675
1571848337,DEPOSIT,XRP,0.716345
1571848309,DEPOSIT,XRP,0.698526
1571848295,DEPOSIT,BTC,0.321972
1571848235,DEPOSIT,BTC,0.026843
1571848139,DEPOSIT,XRP,0.883381
1571848040,DEPOSIT,XRP,0.509319
1571848039,DEPOSIT,XRP,0.584509
1571848017,WITHDRAWAL,BTC,0.058219
1571847979,DEPOSIT,BTC,0.629907
1571847934,DEPOSIT,ETH,0.985909
1571847889,DEPOSIT,XRP,0.259597
1571847850,DEPOSIT,XRP,0.802264
1571847764,DEPOSIT,BTC,0.28516
1571847707,DEPOSIT,XRP,0.254304
1571847652,DEPOSIT,ETH,0.141862
1571847638,DEPOSIT,ETH,0.938658
1571847620,WITHDRAWAL,XRP,0.297125
1571847601,DEPOSIT,BTC,0.074385
1571847525,WITHDRAWAL,ETH,0.984532
1571847487,DEPOSIT,BTC,0.570638
1571847448,DEPOSIT,BTC,0.736119
1571847417,WITHDRAWAL,XRP,0.811517
1571847324,WITHDRAWAL,XRP,0.677615
1571847278,DEPOSIT,XRP,0.174108
1571847260,WITHDRAWAL,ETH,0.07505
1571847220,DEPOSIT,BTC,0.380369
1571847144,DEPOSIT,ETH,0.927209
1571847081,WITHDRAWAL,XRP,0.064515
1571847063,WITHDRAWAL,BTC,0.805974
1571847018,WITHDRAWAL,XRP,0.616395
1571846941,DEPOSIT,BTC,0.844407
1571846911,DEPOSIT,XRP,0.357364
1571846892,WITHDRAWAL,BTC,0.967267
1571846838,DEPOSIT,ETH,0.590044
1571846814,DEPOSIT,XRP,0.196647
1571846763,DEPOSIT,ETH,0.484887
1571846754,DEPOSIT,BTC,0.996632
1571846734,DEPOSIT,ETH,0.189571
1571846653,DEPOSIT,BTC,0.102352
1571846650,DEPOSIT,ETH,0.246329
1571846636,DEPOSIT,BTC,0.622515
1571846566,WITHDRAWAL,BTC,0.654728
